Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,4,13,Sat,6,0,5.0
1,2019,4,13,Sat,6,0,15.0
1,2019,4,13,Sat,6,0,25.0
1,2019,4,13,Sat,6,0,35.0
2,2019,4,13,Sat,6,0,5.0
2,2019,4,13,Sat,6,0,15.0
2,2019,4,13,Sat,6,0,25.0
2,2019,4,13,Sat,6,0,35.0
3,2019,4,13,Sat,6,66,5.0
3,2019,4,13,Sat,6,70,15.0
3,2019,4,13,Sat,6,73,25.0
3,2019,4,13,Sat,6,75,35.0
4,2019,4,13,Sat,6,6,5.0
4,2019,4,13,Sat,6,5,15.0
4,2019,4,13,Sat,6,5,25.0
4,2019,4,13,Sat,6,5,35.0
5,2019,4,13,Sat,6,68,5.0
5,2019,4,13,Sat,6,74,15.0
5,2019,4,13,Sat,6,79,25.0
5,2019,4,13,Sat,6,82,35.0
6,2019,4,13,Sat,6,0,5.0
6,2019,4,13,Sat,6,0,15.0
6,2019,4,13,Sat,6,0,25.0
6,2019,4,13,Sat,6,0,35.0
7,2019,4,13,Sat,6,0,5.0
7,2019,4,13,Sat,6,0,15.0
7,2019,4,13,Sat,6,0,25.0
7,2019,4,13,Sat,6,0,35.0
8,2019,4,13,Sat,6,38,5.0
8,2019,4,13,Sat,6,40,15.0
8,2019,4,13,Sat,6,43,25.0
8,2019,4,13,Sat,6,45,35.0
9,2019,4,13,Sat,6,32,5.0
9,2019,4,13,Sat,6,37,15.0
9,2019,4,13,Sat,6,42,25.0
9,2019,4,13,Sat,6,45,35.0
10,2019,4,13,Sat,6,28,5.0
10,2019,4,13,Sat,6,28,15.0
10,2019,4,13,Sat,6,29,25.0
10,2019,4,13,Sat,6,30,35.0
11,2019,4,13,Sat,6,0,5.0
11,2019,4,13,Sat,6,0,15.0
11,2019,4,13,Sat,6,0,25.0
11,2019,4,13,Sat,6,0,35.0
12,2019,4,13,Sat,6,0,5.0
12,2019,4,13,Sat,6,0,15.0
12,2019,4,13,Sat,6,0,25.0
12,2019,4,13,Sat,6,0,35.0
13,2019,4,13,Sat,6,23,5.0
13,2019,4,13,Sat,6,24,15.0
13,2019,4,13,Sat,6,25,25.0
13,2019,4,13,Sat,6,26,35.0
14,2019,4,13,Sat,6,24,5.0
14,2019,4,13,Sat,6,24,15.0
14,2019,4,13,Sat,6,25,25.0
14,2019,4,13,Sat,6,27,35.0
15,2019,4,13,Sat,6,22,5.0
15,2019,4,13,Sat,6,22,15.0
15,2019,4,13,Sat,6,23,25.0
15,2019,4,13,Sat,6,24,35.0
16,2019,4,13,Sat,6,0,5.0
16,2019,4,13,Sat,6,0,15.0
16,2019,4,13,Sat,6,0,25.0
16,2019,4,13,Sat,6,0,35.0
17,2019,4,13,Sat,6,0,5.0
17,2019,4,13,Sat,6,0,15.0
17,2019,4,13,Sat,6,0,25.0
17,2019,4,13,Sat,6,0,35.0
18,2019,4,13,Sat,6,3,5.0
18,2019,4,13,Sat,6,3,15.0
18,2019,4,13,Sat,6,4,25.0
18,2019,4,13,Sat,6,4,35.0
19,2019,4,13,Sat,6,16,5.0
19,2019,4,13,Sat,6,17,15.0
19,2019,4,13,Sat,6,17,25.0
19,2019,4,13,Sat,6,17,35.0
20,2019,4,13,Sat,6,19,5.0
20,2019,4,13,Sat,6,19,15.0
20,2019,4,13,Sat,6,20,25.0
20,2019,4,13,Sat,6,21,35.0
21,2019,4,13,Sat,6,0,5.0
21,2019,4,13,Sat,6,0,15.0
21,2019,4,13,Sat,6,0,25.0
21,2019,4,13,Sat,6,0,35.0
22,2019,4,13,Sat,6,0,5.0
22,2019,4,13,Sat,6,0,15.0
22,2019,4,13,Sat,6,0,25.0
22,2019,4,13,Sat,6,0,35.0
23,2019,4,13,Sat,6,0,5.0
23,2019,4,13,Sat,6,0,15.0
23,2019,4,13,Sat,6,0,25.0
23,2019,4,13,Sat,6,0,35.0
24,2019,4,13,Sat,6,16,5.0
24,2019,4,13,Sat,6,16,15.0
24,2019,4,13,Sat,6,16,25.0
24,2019,4,13,Sat,6,16,35.0
25,2019,4,13,Sat,6,25,5.0
25,2019,4,13,Sat,6,27,15.0
25,2019,4,13,Sat,6,28,25.0
25,2019,4,13,Sat,6,28,35.0
