Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,2,19,Tue,4,0,5.0
1,2019,2,19,Tue,4,0,15.0
1,2019,2,19,Tue,4,0,25.0
1,2019,2,19,Tue,4,0,35.0
2,2019,2,19,Tue,4,0,5.0
2,2019,2,19,Tue,4,0,15.0
2,2019,2,19,Tue,4,0,25.0
2,2019,2,19,Tue,4,0,35.0
3,2019,2,19,Tue,4,70,5.0
3,2019,2,19,Tue,4,67,15.0
3,2019,2,19,Tue,4,65,25.0
3,2019,2,19,Tue,4,60,35.0
4,2019,2,19,Tue,4,5,5.0
4,2019,2,19,Tue,4,5,15.0
4,2019,2,19,Tue,4,5,25.0
4,2019,2,19,Tue,4,5,35.0
5,2019,2,19,Tue,4,77,5.0
5,2019,2,19,Tue,4,74,15.0
5,2019,2,19,Tue,4,70,25.0
5,2019,2,19,Tue,4,65,35.0
6,2019,2,19,Tue,4,0,5.0
6,2019,2,19,Tue,4,0,15.0
6,2019,2,19,Tue,4,0,25.0
6,2019,2,19,Tue,4,0,35.0
7,2019,2,19,Tue,4,0,5.0
7,2019,2,19,Tue,4,0,15.0
7,2019,2,19,Tue,4,0,25.0
7,2019,2,19,Tue,4,0,35.0
8,2019,2,19,Tue,4,59,5.0
8,2019,2,19,Tue,4,57,15.0
8,2019,2,19,Tue,4,55,25.0
8,2019,2,19,Tue,4,52,35.0
9,2019,2,19,Tue,4,60,5.0
9,2019,2,19,Tue,4,59,15.0
9,2019,2,19,Tue,4,58,25.0
9,2019,2,19,Tue,4,55,35.0
10,2019,2,19,Tue,4,42,5.0
10,2019,2,19,Tue,4,40,15.0
10,2019,2,19,Tue,4,37,25.0
10,2019,2,19,Tue,4,34,35.0
11,2019,2,19,Tue,4,0,5.0
11,2019,2,19,Tue,4,0,15.0
11,2019,2,19,Tue,4,0,25.0
11,2019,2,19,Tue,4,0,35.0
12,2019,2,19,Tue,4,0,5.0
12,2019,2,19,Tue,4,0,15.0
12,2019,2,19,Tue,4,0,25.0
12,2019,2,19,Tue,4,0,35.0
13,2019,2,19,Tue,4,24,5.0
13,2019,2,19,Tue,4,24,15.0
13,2019,2,19,Tue,4,24,25.0
13,2019,2,19,Tue,4,24,35.0
14,2019,2,19,Tue,4,23,5.0
14,2019,2,19,Tue,4,23,15.0
14,2019,2,19,Tue,4,22,25.0
14,2019,2,19,Tue,4,21,35.0
15,2019,2,19,Tue,4,28,5.0
15,2019,2,19,Tue,4,27,15.0
15,2019,2,19,Tue,4,25,25.0
15,2019,2,19,Tue,4,24,35.0
16,2019,2,19,Tue,4,0,5.0
16,2019,2,19,Tue,4,0,15.0
16,2019,2,19,Tue,4,0,25.0
16,2019,2,19,Tue,4,0,35.0
17,2019,2,19,Tue,4,0,5.0
17,2019,2,19,Tue,4,0,15.0
17,2019,2,19,Tue,4,0,25.0
17,2019,2,19,Tue,4,0,35.0
18,2019,2,19,Tue,4,4,5.0
18,2019,2,19,Tue,4,4,15.0
18,2019,2,19,Tue,4,4,25.0
18,2019,2,19,Tue,4,4,35.0
19,2019,2,19,Tue,4,16,5.0
19,2019,2,19,Tue,4,16,15.0
19,2019,2,19,Tue,4,15,25.0
19,2019,2,19,Tue,4,15,35.0
20,2019,2,19,Tue,4,25,5.0
20,2019,2,19,Tue,4,24,15.0
20,2019,2,19,Tue,4,24,25.0
20,2019,2,19,Tue,4,23,35.0
21,2019,2,19,Tue,4,0,5.0
21,2019,2,19,Tue,4,0,15.0
21,2019,2,19,Tue,4,0,25.0
21,2019,2,19,Tue,4,0,35.0
22,2019,2,19,Tue,4,0,5.0
22,2019,2,19,Tue,4,0,15.0
22,2019,2,19,Tue,4,0,25.0
22,2019,2,19,Tue,4,0,35.0
23,2019,2,19,Tue,4,0,5.0
23,2019,2,19,Tue,4,0,15.0
23,2019,2,19,Tue,4,0,25.0
23,2019,2,19,Tue,4,0,35.0
24,2019,2,19,Tue,4,14,5.0
24,2019,2,19,Tue,4,13,15.0
24,2019,2,19,Tue,4,12,25.0
24,2019,2,19,Tue,4,12,35.0
25,2019,2,19,Tue,4,24,5.0
25,2019,2,19,Tue,4,23,15.0
25,2019,2,19,Tue,4,23,25.0
25,2019,2,19,Tue,4,21,35.0
