Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,1,24,Thu,18,0,5.0
1,2019,1,24,Thu,18,0,15.0
1,2019,1,24,Thu,18,0,25.0
1,2019,1,24,Thu,18,0,35.0
2,2019,1,24,Thu,18,1,5.0
2,2019,1,24,Thu,18,0,15.0
2,2019,1,24,Thu,18,0,25.0
2,2019,1,24,Thu,18,0,35.0
3,2019,1,24,Thu,18,112,5.0
3,2019,1,24,Thu,18,110,15.0
3,2019,1,24,Thu,18,107,25.0
3,2019,1,24,Thu,18,104,35.0
4,2019,1,24,Thu,18,14,5.0
4,2019,1,24,Thu,18,14,15.0
4,2019,1,24,Thu,18,15,25.0
4,2019,1,24,Thu,18,15,35.0
5,2019,1,24,Thu,18,175,5.0
5,2019,1,24,Thu,18,172,15.0
5,2019,1,24,Thu,18,166,25.0
5,2019,1,24,Thu,18,160,35.0
6,2019,1,24,Thu,18,0,5.0
6,2019,1,24,Thu,18,0,15.0
6,2019,1,24,Thu,18,0,25.0
6,2019,1,24,Thu,18,0,35.0
7,2019,1,24,Thu,18,0,5.0
7,2019,1,24,Thu,18,0,15.0
7,2019,1,24,Thu,18,0,25.0
7,2019,1,24,Thu,18,0,35.0
8,2019,1,24,Thu,18,110,5.0
8,2019,1,24,Thu,18,109,15.0
8,2019,1,24,Thu,18,108,25.0
8,2019,1,24,Thu,18,105,35.0
9,2019,1,24,Thu,18,99,5.0
9,2019,1,24,Thu,18,99,15.0
9,2019,1,24,Thu,18,97,25.0
9,2019,1,24,Thu,18,93,35.0
10,2019,1,24,Thu,18,74,5.0
10,2019,1,24,Thu,18,73,15.0
10,2019,1,24,Thu,18,72,25.0
10,2019,1,24,Thu,18,70,35.0
11,2019,1,24,Thu,18,0,5.0
11,2019,1,24,Thu,18,0,15.0
11,2019,1,24,Thu,18,0,25.0
11,2019,1,24,Thu,18,0,35.0
12,2019,1,24,Thu,18,0,5.0
12,2019,1,24,Thu,18,0,15.0
12,2019,1,24,Thu,18,0,25.0
12,2019,1,24,Thu,18,0,35.0
13,2019,1,24,Thu,18,75,5.0
13,2019,1,24,Thu,18,74,15.0
13,2019,1,24,Thu,18,72,25.0
13,2019,1,24,Thu,18,70,35.0
14,2019,1,24,Thu,18,60,5.0
14,2019,1,24,Thu,18,59,15.0
14,2019,1,24,Thu,18,57,25.0
14,2019,1,24,Thu,18,55,35.0
15,2019,1,24,Thu,18,72,5.0
15,2019,1,24,Thu,18,72,15.0
15,2019,1,24,Thu,18,71,25.0
15,2019,1,24,Thu,18,69,35.0
16,2019,1,24,Thu,18,0,5.0
16,2019,1,24,Thu,18,0,15.0
16,2019,1,24,Thu,18,0,25.0
16,2019,1,24,Thu,18,0,35.0
17,2019,1,24,Thu,18,0,5.0
17,2019,1,24,Thu,18,0,15.0
17,2019,1,24,Thu,18,0,25.0
17,2019,1,24,Thu,18,0,35.0
18,2019,1,24,Thu,18,13,5.0
18,2019,1,24,Thu,18,13,15.0
18,2019,1,24,Thu,18,13,25.0
18,2019,1,24,Thu,18,13,35.0
19,2019,1,24,Thu,18,37,5.0
19,2019,1,24,Thu,18,37,15.0
19,2019,1,24,Thu,18,37,25.0
19,2019,1,24,Thu,18,36,35.0
20,2019,1,24,Thu,18,50,5.0
20,2019,1,24,Thu,18,51,15.0
20,2019,1,24,Thu,18,51,25.0
20,2019,1,24,Thu,18,51,35.0
21,2019,1,24,Thu,18,0,5.0
21,2019,1,24,Thu,18,0,15.0
21,2019,1,24,Thu,18,0,25.0
21,2019,1,24,Thu,18,0,35.0
22,2019,1,24,Thu,18,0,5.0
22,2019,1,24,Thu,18,0,15.0
22,2019,1,24,Thu,18,0,25.0
22,2019,1,24,Thu,18,0,35.0
23,2019,1,24,Thu,18,0,5.0
23,2019,1,24,Thu,18,0,15.0
23,2019,1,24,Thu,18,0,25.0
23,2019,1,24,Thu,18,0,35.0
24,2019,1,24,Thu,18,36,5.0
24,2019,1,24,Thu,18,36,15.0
24,2019,1,24,Thu,18,36,25.0
24,2019,1,24,Thu,18,36,35.0
25,2019,1,24,Thu,18,30,5.0
25,2019,1,24,Thu,18,30,15.0
25,2019,1,24,Thu,18,30,25.0
25,2019,1,24,Thu,18,30,35.0
