Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2018,12,30,Sun,1,0,5.0
1,2018,12,30,Sun,1,0,15.0
1,2018,12,30,Sun,1,0,25.0
1,2018,12,30,Sun,1,0,35.0
2,2018,12,30,Sun,1,0,5.0
2,2018,12,30,Sun,1,0,15.0
2,2018,12,30,Sun,1,0,25.0
2,2018,12,30,Sun,1,0,35.0
3,2018,12,30,Sun,1,71,5.0
3,2018,12,30,Sun,1,68,15.0
3,2018,12,30,Sun,1,66,25.0
3,2018,12,30,Sun,1,64,35.0
4,2018,12,30,Sun,1,8,5.0
4,2018,12,30,Sun,1,8,15.0
4,2018,12,30,Sun,1,7,25.0
4,2018,12,30,Sun,1,7,35.0
5,2018,12,30,Sun,1,126,5.0
5,2018,12,30,Sun,1,125,15.0
5,2018,12,30,Sun,1,123,25.0
5,2018,12,30,Sun,1,122,35.0
6,2018,12,30,Sun,1,0,5.0
6,2018,12,30,Sun,1,0,15.0
6,2018,12,30,Sun,1,0,25.0
6,2018,12,30,Sun,1,0,35.0
7,2018,12,30,Sun,1,0,5.0
7,2018,12,30,Sun,1,0,15.0
7,2018,12,30,Sun,1,0,25.0
7,2018,12,30,Sun,1,0,35.0
8,2018,12,30,Sun,1,45,5.0
8,2018,12,30,Sun,1,43,15.0
8,2018,12,30,Sun,1,41,25.0
8,2018,12,30,Sun,1,39,35.0
9,2018,12,30,Sun,1,37,5.0
9,2018,12,30,Sun,1,34,15.0
9,2018,12,30,Sun,1,32,25.0
9,2018,12,30,Sun,1,29,35.0
10,2018,12,30,Sun,1,46,5.0
10,2018,12,30,Sun,1,45,15.0
10,2018,12,30,Sun,1,43,25.0
10,2018,12,30,Sun,1,42,35.0
11,2018,12,30,Sun,1,0,5.0
11,2018,12,30,Sun,1,0,15.0
11,2018,12,30,Sun,1,0,25.0
11,2018,12,30,Sun,1,0,35.0
12,2018,12,30,Sun,1,0,5.0
12,2018,12,30,Sun,1,0,15.0
12,2018,12,30,Sun,1,0,25.0
12,2018,12,30,Sun,1,0,35.0
13,2018,12,30,Sun,1,37,5.0
13,2018,12,30,Sun,1,36,15.0
13,2018,12,30,Sun,1,35,25.0
13,2018,12,30,Sun,1,34,35.0
14,2018,12,30,Sun,1,35,5.0
14,2018,12,30,Sun,1,34,15.0
14,2018,12,30,Sun,1,33,25.0
14,2018,12,30,Sun,1,32,35.0
15,2018,12,30,Sun,1,47,5.0
15,2018,12,30,Sun,1,45,15.0
15,2018,12,30,Sun,1,44,25.0
15,2018,12,30,Sun,1,42,35.0
16,2018,12,30,Sun,1,0,5.0
16,2018,12,30,Sun,1,0,15.0
16,2018,12,30,Sun,1,0,25.0
16,2018,12,30,Sun,1,0,35.0
17,2018,12,30,Sun,1,0,5.0
17,2018,12,30,Sun,1,0,15.0
17,2018,12,30,Sun,1,0,25.0
17,2018,12,30,Sun,1,0,35.0
18,2018,12,30,Sun,1,10,5.0
18,2018,12,30,Sun,1,10,15.0
18,2018,12,30,Sun,1,9,25.0
18,2018,12,30,Sun,1,9,35.0
19,2018,12,30,Sun,1,25,5.0
19,2018,12,30,Sun,1,24,15.0
19,2018,12,30,Sun,1,23,25.0
19,2018,12,30,Sun,1,22,35.0
20,2018,12,30,Sun,1,39,5.0
20,2018,12,30,Sun,1,39,15.0
20,2018,12,30,Sun,1,38,25.0
20,2018,12,30,Sun,1,37,35.0
21,2018,12,30,Sun,1,0,5.0
21,2018,12,30,Sun,1,0,15.0
21,2018,12,30,Sun,1,0,25.0
21,2018,12,30,Sun,1,0,35.0
22,2018,12,30,Sun,1,0,5.0
22,2018,12,30,Sun,1,0,15.0
22,2018,12,30,Sun,1,0,25.0
22,2018,12,30,Sun,1,0,35.0
23,2018,12,30,Sun,1,0,5.0
23,2018,12,30,Sun,1,0,15.0
23,2018,12,30,Sun,1,0,25.0
23,2018,12,30,Sun,1,0,35.0
24,2018,12,30,Sun,1,22,5.0
24,2018,12,30,Sun,1,22,15.0
24,2018,12,30,Sun,1,23,25.0
24,2018,12,30,Sun,1,23,35.0
25,2018,12,30,Sun,1,27,5.0
25,2018,12,30,Sun,1,26,15.0
25,2018,12,30,Sun,1,24,25.0
25,2018,12,30,Sun,1,23,35.0
