Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2018,12,28,Fri,6,0,5.0
1,2018,12,28,Fri,6,0,15.0
1,2018,12,28,Fri,6,0,25.0
1,2018,12,28,Fri,6,0,35.0
2,2018,12,28,Fri,6,0,5.0
2,2018,12,28,Fri,6,0,15.0
2,2018,12,28,Fri,6,0,25.0
2,2018,12,28,Fri,6,0,35.0
3,2018,12,28,Fri,6,70,5.0
3,2018,12,28,Fri,6,65,15.0
3,2018,12,28,Fri,6,59,25.0
3,2018,12,28,Fri,6,54,35.0
4,2018,12,28,Fri,6,4,5.0
4,2018,12,28,Fri,6,3,15.0
4,2018,12,28,Fri,6,3,25.0
4,2018,12,28,Fri,6,3,35.0
5,2018,12,28,Fri,6,65,5.0
5,2018,12,28,Fri,6,61,15.0
5,2018,12,28,Fri,6,56,25.0
5,2018,12,28,Fri,6,51,35.0
6,2018,12,28,Fri,6,0,5.0
6,2018,12,28,Fri,6,0,15.0
6,2018,12,28,Fri,6,0,25.0
6,2018,12,28,Fri,6,0,35.0
7,2018,12,28,Fri,6,0,5.0
7,2018,12,28,Fri,6,0,15.0
7,2018,12,28,Fri,6,0,25.0
7,2018,12,28,Fri,6,0,35.0
8,2018,12,28,Fri,6,60,5.0
8,2018,12,28,Fri,6,54,15.0
8,2018,12,28,Fri,6,48,25.0
8,2018,12,28,Fri,6,40,35.0
9,2018,12,28,Fri,6,60,5.0
9,2018,12,28,Fri,6,55,15.0
9,2018,12,28,Fri,6,49,25.0
9,2018,12,28,Fri,6,42,35.0
10,2018,12,28,Fri,6,31,5.0
10,2018,12,28,Fri,6,28,15.0
10,2018,12,28,Fri,6,24,25.0
10,2018,12,28,Fri,6,21,35.0
11,2018,12,28,Fri,6,0,5.0
11,2018,12,28,Fri,6,0,15.0
11,2018,12,28,Fri,6,0,25.0
11,2018,12,28,Fri,6,0,35.0
12,2018,12,28,Fri,6,0,5.0
12,2018,12,28,Fri,6,0,15.0
12,2018,12,28,Fri,6,0,25.0
12,2018,12,28,Fri,6,0,35.0
13,2018,12,28,Fri,6,25,5.0
13,2018,12,28,Fri,6,24,15.0
13,2018,12,28,Fri,6,24,25.0
13,2018,12,28,Fri,6,23,35.0
14,2018,12,28,Fri,6,26,5.0
14,2018,12,28,Fri,6,25,15.0
14,2018,12,28,Fri,6,23,25.0
14,2018,12,28,Fri,6,21,35.0
15,2018,12,28,Fri,6,23,5.0
15,2018,12,28,Fri,6,21,15.0
15,2018,12,28,Fri,6,19,25.0
15,2018,12,28,Fri,6,18,35.0
16,2018,12,28,Fri,6,0,5.0
16,2018,12,28,Fri,6,0,15.0
16,2018,12,28,Fri,6,0,25.0
16,2018,12,28,Fri,6,0,35.0
17,2018,12,28,Fri,6,0,5.0
17,2018,12,28,Fri,6,0,15.0
17,2018,12,28,Fri,6,0,25.0
17,2018,12,28,Fri,6,0,35.0
18,2018,12,28,Fri,6,5,5.0
18,2018,12,28,Fri,6,5,15.0
18,2018,12,28,Fri,6,6,25.0
18,2018,12,28,Fri,6,6,35.0
19,2018,12,28,Fri,6,17,5.0
19,2018,12,28,Fri,6,17,15.0
19,2018,12,28,Fri,6,16,25.0
19,2018,12,28,Fri,6,15,35.0
20,2018,12,28,Fri,6,25,5.0
20,2018,12,28,Fri,6,23,15.0
20,2018,12,28,Fri,6,21,25.0
20,2018,12,28,Fri,6,19,35.0
21,2018,12,28,Fri,6,0,5.0
21,2018,12,28,Fri,6,0,15.0
21,2018,12,28,Fri,6,0,25.0
21,2018,12,28,Fri,6,0,35.0
22,2018,12,28,Fri,6,0,5.0
22,2018,12,28,Fri,6,0,15.0
22,2018,12,28,Fri,6,0,25.0
22,2018,12,28,Fri,6,0,35.0
23,2018,12,28,Fri,6,0,5.0
23,2018,12,28,Fri,6,0,15.0
23,2018,12,28,Fri,6,0,25.0
23,2018,12,28,Fri,6,0,35.0
24,2018,12,28,Fri,6,11,5.0
24,2018,12,28,Fri,6,11,15.0
24,2018,12,28,Fri,6,11,25.0
24,2018,12,28,Fri,6,11,35.0
25,2018,12,28,Fri,6,26,5.0
25,2018,12,28,Fri,6,26,15.0
25,2018,12,28,Fri,6,25,25.0
25,2018,12,28,Fri,6,23,35.0
