Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2018,12,16,Sun,1,0,5.0
1,2018,12,16,Sun,1,0,15.0
1,2018,12,16,Sun,1,0,25.0
1,2018,12,16,Sun,1,0,35.0
2,2018,12,16,Sun,1,0,5.0
2,2018,12,16,Sun,1,0,15.0
2,2018,12,16,Sun,1,0,25.0
2,2018,12,16,Sun,1,0,35.0
3,2018,12,16,Sun,1,85,5.0
3,2018,12,16,Sun,1,85,15.0
3,2018,12,16,Sun,1,86,25.0
3,2018,12,16,Sun,1,88,35.0
4,2018,12,16,Sun,1,9,5.0
4,2018,12,16,Sun,1,8,15.0
4,2018,12,16,Sun,1,7,25.0
4,2018,12,16,Sun,1,7,35.0
5,2018,12,16,Sun,1,121,5.0
5,2018,12,16,Sun,1,121,15.0
5,2018,12,16,Sun,1,124,25.0
5,2018,12,16,Sun,1,127,35.0
6,2018,12,16,Sun,1,0,5.0
6,2018,12,16,Sun,1,0,15.0
6,2018,12,16,Sun,1,0,25.0
6,2018,12,16,Sun,1,0,35.0
7,2018,12,16,Sun,1,0,5.0
7,2018,12,16,Sun,1,0,15.0
7,2018,12,16,Sun,1,0,25.0
7,2018,12,16,Sun,1,0,35.0
8,2018,12,16,Sun,1,47,5.0
8,2018,12,16,Sun,1,46,15.0
8,2018,12,16,Sun,1,46,25.0
8,2018,12,16,Sun,1,46,35.0
9,2018,12,16,Sun,1,41,5.0
9,2018,12,16,Sun,1,39,15.0
9,2018,12,16,Sun,1,37,25.0
9,2018,12,16,Sun,1,36,35.0
10,2018,12,16,Sun,1,50,5.0
10,2018,12,16,Sun,1,50,15.0
10,2018,12,16,Sun,1,51,25.0
10,2018,12,16,Sun,1,50,35.0
11,2018,12,16,Sun,1,0,5.0
11,2018,12,16,Sun,1,0,15.0
11,2018,12,16,Sun,1,0,25.0
11,2018,12,16,Sun,1,0,35.0
12,2018,12,16,Sun,1,0,5.0
12,2018,12,16,Sun,1,0,15.0
12,2018,12,16,Sun,1,0,25.0
12,2018,12,16,Sun,1,0,35.0
13,2018,12,16,Sun,1,37,5.0
13,2018,12,16,Sun,1,37,15.0
13,2018,12,16,Sun,1,37,25.0
13,2018,12,16,Sun,1,37,35.0
14,2018,12,16,Sun,1,35,5.0
14,2018,12,16,Sun,1,34,15.0
14,2018,12,16,Sun,1,33,25.0
14,2018,12,16,Sun,1,33,35.0
15,2018,12,16,Sun,1,46,5.0
15,2018,12,16,Sun,1,45,15.0
15,2018,12,16,Sun,1,44,25.0
15,2018,12,16,Sun,1,43,35.0
16,2018,12,16,Sun,1,0,5.0
16,2018,12,16,Sun,1,0,15.0
16,2018,12,16,Sun,1,0,25.0
16,2018,12,16,Sun,1,0,35.0
17,2018,12,16,Sun,1,0,5.0
17,2018,12,16,Sun,1,0,15.0
17,2018,12,16,Sun,1,0,25.0
17,2018,12,16,Sun,1,0,35.0
18,2018,12,16,Sun,1,7,5.0
18,2018,12,16,Sun,1,7,15.0
18,2018,12,16,Sun,1,7,25.0
18,2018,12,16,Sun,1,7,35.0
19,2018,12,16,Sun,1,25,5.0
19,2018,12,16,Sun,1,24,15.0
19,2018,12,16,Sun,1,23,25.0
19,2018,12,16,Sun,1,22,35.0
20,2018,12,16,Sun,1,35,5.0
20,2018,12,16,Sun,1,35,15.0
20,2018,12,16,Sun,1,35,25.0
20,2018,12,16,Sun,1,35,35.0
21,2018,12,16,Sun,1,0,5.0
21,2018,12,16,Sun,1,0,15.0
21,2018,12,16,Sun,1,0,25.0
21,2018,12,16,Sun,1,0,35.0
22,2018,12,16,Sun,1,0,5.0
22,2018,12,16,Sun,1,0,15.0
22,2018,12,16,Sun,1,0,25.0
22,2018,12,16,Sun,1,0,35.0
23,2018,12,16,Sun,1,0,5.0
23,2018,12,16,Sun,1,0,15.0
23,2018,12,16,Sun,1,0,25.0
23,2018,12,16,Sun,1,0,35.0
24,2018,12,16,Sun,1,19,5.0
24,2018,12,16,Sun,1,19,15.0
24,2018,12,16,Sun,1,18,25.0
24,2018,12,16,Sun,1,18,35.0
25,2018,12,16,Sun,1,25,5.0
25,2018,12,16,Sun,1,25,15.0
25,2018,12,16,Sun,1,25,25.0
25,2018,12,16,Sun,1,25,35.0
