Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2018,11,12,Mon,1,0,5.0
1,2018,11,12,Mon,1,0,15.0
1,2018,11,12,Mon,1,0,25.0
1,2018,11,12,Mon,1,0,35.0
2,2018,11,12,Mon,1,0,5.0
2,2018,11,12,Mon,1,0,15.0
2,2018,11,12,Mon,1,0,25.0
2,2018,11,12,Mon,1,0,35.0
3,2018,11,12,Mon,1,75,5.0
3,2018,11,12,Mon,1,72,15.0
3,2018,11,12,Mon,1,69,25.0
3,2018,11,12,Mon,1,67,35.0
4,2018,11,12,Mon,1,11,5.0
4,2018,11,12,Mon,1,11,15.0
4,2018,11,12,Mon,1,9,25.0
4,2018,11,12,Mon,1,8,35.0
5,2018,11,12,Mon,1,111,5.0
5,2018,11,12,Mon,1,109,15.0
5,2018,11,12,Mon,1,107,25.0
5,2018,11,12,Mon,1,105,35.0
6,2018,11,12,Mon,1,0,5.0
6,2018,11,12,Mon,1,0,15.0
6,2018,11,12,Mon,1,0,25.0
6,2018,11,12,Mon,1,0,35.0
7,2018,11,12,Mon,1,0,5.0
7,2018,11,12,Mon,1,0,15.0
7,2018,11,12,Mon,1,0,25.0
7,2018,11,12,Mon,1,0,35.0
8,2018,11,12,Mon,1,46,5.0
8,2018,11,12,Mon,1,45,15.0
8,2018,11,12,Mon,1,44,25.0
8,2018,11,12,Mon,1,43,35.0
9,2018,11,12,Mon,1,52,5.0
9,2018,11,12,Mon,1,49,15.0
9,2018,11,12,Mon,1,47,25.0
9,2018,11,12,Mon,1,46,35.0
10,2018,11,12,Mon,1,50,5.0
10,2018,11,12,Mon,1,48,15.0
10,2018,11,12,Mon,1,45,25.0
10,2018,11,12,Mon,1,44,35.0
11,2018,11,12,Mon,1,0,5.0
11,2018,11,12,Mon,1,0,15.0
11,2018,11,12,Mon,1,0,25.0
11,2018,11,12,Mon,1,0,35.0
12,2018,11,12,Mon,1,0,5.0
12,2018,11,12,Mon,1,0,15.0
12,2018,11,12,Mon,1,0,25.0
12,2018,11,12,Mon,1,0,35.0
13,2018,11,12,Mon,1,33,5.0
13,2018,11,12,Mon,1,31,15.0
13,2018,11,12,Mon,1,30,25.0
13,2018,11,12,Mon,1,29,35.0
14,2018,11,12,Mon,1,32,5.0
14,2018,11,12,Mon,1,30,15.0
14,2018,11,12,Mon,1,29,25.0
14,2018,11,12,Mon,1,28,35.0
15,2018,11,12,Mon,1,42,5.0
15,2018,11,12,Mon,1,39,15.0
15,2018,11,12,Mon,1,37,25.0
15,2018,11,12,Mon,1,35,35.0
16,2018,11,12,Mon,1,0,5.0
16,2018,11,12,Mon,1,0,15.0
16,2018,11,12,Mon,1,0,25.0
16,2018,11,12,Mon,1,0,35.0
17,2018,11,12,Mon,1,0,5.0
17,2018,11,12,Mon,1,0,15.0
17,2018,11,12,Mon,1,0,25.0
17,2018,11,12,Mon,1,0,35.0
18,2018,11,12,Mon,1,8,5.0
18,2018,11,12,Mon,1,8,15.0
18,2018,11,12,Mon,1,8,25.0
18,2018,11,12,Mon,1,9,35.0
19,2018,11,12,Mon,1,21,5.0
19,2018,11,12,Mon,1,20,15.0
19,2018,11,12,Mon,1,19,25.0
19,2018,11,12,Mon,1,19,35.0
20,2018,11,12,Mon,1,36,5.0
20,2018,11,12,Mon,1,34,15.0
20,2018,11,12,Mon,1,32,25.0
20,2018,11,12,Mon,1,31,35.0
21,2018,11,12,Mon,1,0,5.0
21,2018,11,12,Mon,1,0,15.0
21,2018,11,12,Mon,1,0,25.0
21,2018,11,12,Mon,1,0,35.0
22,2018,11,12,Mon,1,0,5.0
22,2018,11,12,Mon,1,0,15.0
22,2018,11,12,Mon,1,0,25.0
22,2018,11,12,Mon,1,0,35.0
23,2018,11,12,Mon,1,0,5.0
23,2018,11,12,Mon,1,0,15.0
23,2018,11,12,Mon,1,0,25.0
23,2018,11,12,Mon,1,0,35.0
24,2018,11,12,Mon,1,18,5.0
24,2018,11,12,Mon,1,17,15.0
24,2018,11,12,Mon,1,17,25.0
24,2018,11,12,Mon,1,17,35.0
25,2018,11,12,Mon,1,23,5.0
25,2018,11,12,Mon,1,22,15.0
25,2018,11,12,Mon,1,22,25.0
25,2018,11,12,Mon,1,22,35.0
